original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
0,0,0,0,0.0986343175172805,0.0086351595818996,-0.1401295214891433,-0.0604430511593818,0,-0.1008487045764923,-0.0776031091809272,0,0,0.2048450112342834,0,-0.0146378483623266,0,-0.0321308113634586,0,0,0,-0.1645203530788421,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.044346410781145,0,-0.0761746615171432,0,0,-0.1391963958740234,0.0618931092321872,0,-0.0873688161373138,0.1134464889764785,0.1612459570169448,0,0,0
0,0,0,0,-0.0645935982465744,-0.0483568832278251,0.0376749075949192,0.0524069368839263,0,-0.0719465613365173,-0.1057510152459144,0,0,-0.2017190903425216,0,-0.0146378483623266,0,0.0249388925731182,0,0,0,-0.1107198446989059,0,0,0,0.0995584353804588,0,-0.0457303747534751,0,-0.0650561675429344,0,0.2086524367332458,0,-0.0516499131917953,0,0,-0.0846959576010704,-0.0265034269541502,0,-0.04387167096138,0.0510509274899959,-0.810479998588562,0,0,0
0,0,0,0,0.1048577353358268,0.0162791684269905,-0.022954948246479,-0.0604430511593818,0,-0.0670352056622505,-0.0776031091809272,0,0,0.1503697335720062,0,-0.0146378483623266,0,-0.0321308113634586,0,0,0,-0.197788268327713,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,-0.0650561675429344,0,-0.044346410781145,0,-0.0761746615171432,0,0,0.0494327992200851,0.0278519000858068,0,-0.0780055746436119,0.0510509274899959,-1.176170825958252,0,0,0
0,0,0,0,0.1250187903642654,-0.1322871148586273,-0.022954948246479,0.0524069368839263,0,-0.0618744567036628,-0.1057510152459144,0,0,-0.2649060189723968,0,-0.0146378483623266,0,0.0543311573565006,0,0,0,-0.197788268327713,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.0372593663632869,0,-0.0761746615171432,0,0,-0.139500617980957,-0.058896504342556,0,-0.012111123651266,0.0014294702559709,0.1185312643647193,0,0,0
0,0,0,0,-0.141742393374443,0.0086351595818996,-0.1401295214891433,0.0524069368839263,0,-0.1008487045764923,-0.1057510152459144,0,0,-0.227791890501976,0,-0.0146378483623266,0,0.0249388925731182,0,0,0,-0.1107198446989059,0,0,0,0.0995584353804588,0,-0.0457303747534751,0,-0.0650561675429344,0,0.2086524367332458,0,-0.0761746615171432,0,0,-0.139500617980957,-0.058896504342556,0,-0.0873688161373138,0.0014294702559709,0.098518393933773,0,0,0
0,0,0,0,-0.22111177444458,0.0086351595818996,0.00015642656944692135,-0.0604430511593818,0,-0.1008487045764923,-0.1057510152459144,0,0,-0.2649060189723968,0,0.0215976051986217,0,-0.0321308113634586,0,0,0,-0.0677023008465766,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.044346410781145,0,-0.0516499131917953,0,0,-0.1487506031990051,0.0618931092321872,0,0.046131607145071,0.0014294702559709,0.1426200866699218,0,0,0
0,0,0,0,0.152346134185791,0.0236226990818977,-0.022954948246479,-0.0604430511593818,0,0.033983439207077,-0.1057510152459144,0,0,-0.2649060189723968,0,-0.0146378483623266,0,0.0543311573565006,0,0,0,-0.197788268327713,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.0372593663632869,0,-0.0761746615171432,0,0,-0.1487506031990051,0.0618931092321872,0,0.0022222846746444,0.0014294702559709,0.1306102275848388,0,0,0
0,0,0,0,0.1202937364578247,0.0321036577224731,-0.022954948246479,-0.0604430511593818,0,0.1469986289739608,-0.1057510152459144,0,0,-0.2649060189723968,0,-0.0146378483623266,0,0.0543311573565006,0,0,0,-0.197788268327713,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.0372593663632869,0,-0.0761746615171432,0,0,-0.1487506031990051,-0.058896504342556,0,0.0022222846746444,0.0014294702559709,0.1185312643647193,0,0,0
0,0,0,0,-0.22111177444458,0.0086351595818996,0.00015642656944692135,-0.0604430511593818,0,-0.1008487045764923,-0.1057510152459144,0,0,-0.2649060189723968,0,0.0215976051986217,0,-0.0321308113634586,0,0,0,0.1095175147056579,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,-0.0650561675429344,0,-0.0298201981931924,0,-0.0516499131917953,0,0,-0.1487506031990051,0.0618931092321872,0,0.046131607145071,0.1134464889764785,0.1538217961788177,0,0,0
0,0,0,0,0.1818191409111023,0.0162791684269905,-0.1776479929685592,-0.0604430511593818,0,0.033983439207077,-0.0776031091809272,0,0,0.2048450112342834,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,-0.0526356548070907,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.044346410781145,0,-0.0761746615171432,0,0,-0.1391963958740234,0.0618931092321872,0,-0.0873688161373138,0.1134464889764785,0.1612459570169448,0,0,0
0,0,0,0,0.0775303989648819,-0.1322871148586273,0.0102757103741168,0.0524069368839263,0,-0.0618744567036628,-0.0776031091809272,0,0,0.1503697335720062,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,-0.0151544231921434,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,-0.0650561675429344,0,-0.044346410781145,0,-0.0761746615171432,0,0,0.0586827993392944,0.0278519000858068,0,-0.002747886814177,0.0510509274899959,-1.176170825958252,0,0,0
0,0,0,0,-0.141742393374443,0.0086351595818996,0.00015642656944692135,0.0524069368839263,0,-0.1008487045764923,-0.1057510152459144,0,0,-0.227791890501976,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,-0.0526356548070907,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.044346410781145,0,-0.0516499131917953,0,0,-0.139500617980957,-0.058896504342556,0,-0.0873688161373138,0.0014294702559709,0.098518393933773,0,0,0
0,0,0,0,-0.22111177444458,0.0086351595818996,-0.1401295214891433,-0.0604430511593818,0,-0.1008487045764923,-0.1057510152459144,0,0,-0.2649060189723968,0,-0.0146378483623266,0,-0.0147485695779323,0,0,0,-0.1107198446989059,0,0,0,0.0995584353804588,0,-0.0457303747534751,0,-0.0650561675429344,0,0.2483399212360382,0,-0.0761746615171432,0,0,-0.1487506031990051,0.0618931092321872,0,-0.0873688161373138,0.0014294702559709,0.1015829071402549,0,0,0
0,0,0,0,-0.141742393374443,0.0159786902368068,-0.022954948246479,0.0524069368839263,0,0.0001699347048997879,-0.1057510152459144,0,0,-0.227791890501976,0,-0.0146378483623266,0,0.0543311573565006,0,0,0,-0.197788268327713,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,-0.0650561675429344,0,-0.0372593663632869,0,-0.0761746615171432,0,0,0.1578872203826904,-0.058896504342556,0,0.0022222846746444,0.0014294702559709,0.1282571852207183,0,0,0
0,0,0,0,0.0962825566530227,0.0307547152042388,0.0102757103741168,-0.0604430511593818,0,0.1723587661981582,0.2615946233272552,0,0,-0.2070323973894119,0,-0.0058147404342889,0,0.0543311573565006,0,0,0,-0.0151544231921434,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0372593663632869,0,-0.0761746615171432,0,0,-0.1487506031990051,-0.058896504342556,0,0.0115855215117335,0.0014294702559709,0.2121636271476745,0,0,0
0,0,0,0,0.1818191409111023,0.0236226990818977,0.0102757103741168,-0.0604430511593818,0,-0.0670352056622505,-0.0776031091809272,0,0,0.2048450112342834,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,-0.0151544231921434,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,-0.0650561675429344,0,-0.044346410781145,0,-0.0761746615171432,0,0,-0.1391963958740234,0.0618931092321872,0,0.0022222846746444,0.1134464889764785,0.1612459570169448,0,0,0
0,0,0,0,-0.1105405837297439,-0.1722263842821121,-0.1776479929685592,0.0524069368839263,0,0.1037391647696495,0.2615946233272552,0,0,-0.1699182242155075,0,-0.0058147404342889,0,0.0543311573565006,0,0,0,0.1245841532945633,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,0.0734505057334899,0,-0.0227331537753343,0,-0.0761746615171432,0,0,-0.139500617980957,-0.058896504342556,0,-0.002747886814177,0.0014294702559709,0.1921507716178894,0,0,0
0,0,0,0,0.02167291007936,0.0086351595818996,0.00015642656944692135,0.0524069368839263,0,-0.1008487045764923,-0.0776031091809272,0,0,0.1503697335720062,0,0.0215976051986217,0,-0.0321308113634586,0,0,0,0.1095175147056579,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0298201981931924,0,-0.0516499131917953,0,0,-0.0751417353749275,0.0278519000858068,0,0.0039970409125089,0.0510509274899959,-1.0528068542480469,0,0,0
0,0,0,0,-0.22111177444458,0.0086351595818996,-0.1776479929685592,-0.0604430511593818,0,-0.1008487045764923,-0.1057510152459144,0,0,-0.1483445167541504,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,0.1245841532945633,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0298201981931924,0,-0.0761746615171432,0,0,-0.1391963958740234,0.0618931092321872,0,-0.0780055746436119,0.1134464889764785,0.2064169943332672,0,0,0
0,0,0,0,0.02167291007936,0.0086351595818996,0.00015642656944692135,0.0524069368839263,0,-0.1008487045764923,-0.0776031091809272,0,0,0.1503697335720062,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,0.1245841532945633,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0298201981931924,0,-0.0516499131917953,0,0,-0.0751417353749275,-0.0265034269541502,0,-0.0780055746436119,0.0510509274899959,-0.9879909157752992,0,0,0
0,0,0,0,-0.22111177444458,0.0159786902368068,-0.1776479929685592,-0.0604430511593818,0,0.0001699347048997879,-0.1057510152459144,0,0,-0.2649060189723968,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,0.1245841532945633,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0298201981931924,0,-0.0761746615171432,0,0,-0.1487506031990051,0.0618931092321872,0,0.0022222846746444,0.1134464889764785,0.1127846017479896,0,0,0
0,0,0,0,-0.141742393374443,0.0086351595818996,-0.1776479929685592,0.0524069368839263,0,-0.1008487045764923,-0.1057510152459144,0,0,-0.227791890501976,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,0.1245841532945633,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0298201981931924,0,-0.0761746615171432,0,0,-0.139500617980957,-0.058896504342556,0,-0.0873688161373138,0.0014294702559709,0.098518393933773,0,0,0
0,0,0,0,0.1048577353358268,0.0236226990818977,0.0214195251464843,-0.0604430511593818,0,0.033983439207077,-0.0776031091809272,0,0,0.1503697335720062,0,-0.0146378483623266,0,0.0543311573565006,0,0,0,-0.197788268327713,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.0372593663632869,0,0.2380457818508148,0,0,0.0494327992200851,0.0278519000858068,0,0.0115855215117335,0.0510509274899959,-1.176170825958252,0,0,0
0,0,0,0,0.1048577353358268,0.0162791684269905,-0.1776479929685592,-0.0604430511593818,0,-0.0670352056622505,-0.0776031091809272,0,0,0.1503697335720062,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,0.1245841532945633,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0298201981931924,0,-0.0761746615171432,0,0,0.0494327992200851,0.0278519000858068,0,-0.0780055746436119,0.0510509274899959,-1.176170825958252,0,0,0
0,0,0,0,0.0362393595278263,-0.0483568832278251,0.00015642656944692135,0.0524069368839263,0,-0.0719465613365173,-0.1057510152459144,0,0,-0.2124941796064376,0,0.0215976051986217,0,-0.0321308113634586,0,0,0,-0.0677023008465766,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.044346410781145,0,-0.0516499131917953,0,0,-0.0846959576010704,0.0278519000858068,0,-0.04387167096138,0.0510509274899959,-0.9548931121826172,0,0,0
0,0,0,0,0.0775303989648819,-0.0911633297801017,-0.1776479929685592,0.0524069368839263,0,-0.0618744567036628,-0.0776031091809272,0,0,0.1503697335720062,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,-0.0526356548070907,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.044346410781145,0,-0.0761746615171432,0,0,-0.0751417353749275,-0.0265034269541502,0,-0.04387167096138,0.0510509274899959,-0.9879909157752992,0,0,0
0,0,0,0,0.0679828748106956,-0.1797804832458496,0.0214195251464843,0.0524069368839263,0,0.0961850807070732,0.1919655799865722,0,0,0.1104664653539657,0,-0.0146378483623266,0,0.0543311573565006,0,0,0,-0.197788268327713,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.0372593663632869,0,0.2380457818508148,0,0,0.0586827993392944,-0.0265034269541502,0,-0.002747886814177,0.0510509274899959,-1.1218154430389404,0,0,0
0,0,0,0,0.1818191409111023,0.0162791684269905,0.0376749075949192,0.0524069368839263,0,-0.0670352056622505,-0.0776031091809272,0,0,0.2048450112342834,0,0.0543691515922546,0,-0.0147485695779323,0,0,0,-0.0841918289661407,0,0,0,0.0995584353804588,0,-0.0457303747534751,0,-0.0650561675429344,0,0.2483399212360382,0,-0.0516499131917953,0,0,-0.1299463808536529,0.0618931092321872,0,0.046131607145071,0.0014294702559709,0.1910814344882965,0,0,0
0,0,0,0,0.152346134185791,0.0162791684269905,0.00015642656944692135,0.0524069368839263,0,-0.0670352056622505,-0.1057510152459144,0,0,-0.2649060189723968,0,0.0215976051986217,0,-0.0147485695779323,0,0,0,-0.0139018082991242,0,0,0,0.0995584353804588,0,-0.0457303747534751,0,-0.0650561675429344,0,0.2483399212360382,0,-0.0516499131917953,0,0,-0.139500617980957,0.0618931092321872,0,0.046131607145071,0.0014294702559709,0.1716473996639251,0,0,0
0,0,0,0,0.1818191409111023,0.0162791684269905,0.00015642656944692135,0.0524069368839263,0,-0.0670352056622505,-0.0776031091809272,0,0,0.2048450112342834,0,0.0215976051986217,0,-0.0321308113634586,0,0,0,0.1095175147056579,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.0298201981931924,0,-0.0516499131917953,0,0,-0.1299463808536529,0.0618931092321872,0,0.046131607145071,0.0014294702559709,0.1910814344882965,0,0,0
0,0,0,0,0.1497667580842971,0.0247601270675659,0.00015642656944692135,-0.0604430511593818,0,0.1469986289739608,-0.0776031091809272,0,0,0.2048450112342834,0,0.0215976051986217,0,-0.0321308113634586,0,0,0,0.1095175147056579,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0298201981931924,0,-0.0516499131917953,0,0,-0.1391963958740234,0.0618931092321872,0,0.046131607145071,0.1134464889764785,0.2022831439971923,0,0,0
0,0,0,0,0.1497667580842971,0.0321036577224731,-0.022954948246479,-0.0604430511593818,0,0.1469986289739608,-0.0776031091809272,0,0,0.2048450112342834,0,-0.0146378483623266,0,0.0543311573565006,0,0,0,-0.197788268327713,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,-0.0650561675429344,0,-0.0372593663632869,0,-0.0761746615171432,0,0,0.158191442489624,0.0618931092321872,0,0.0022222846746444,0.0014294702559709,0.1797830462455749,0,0,0
0,0,0,0,0.0986343175172805,0.0086351595818996,0.00015642656944692135,-0.0604430511593818,0,-0.1008487045764923,-0.0776031091809272,0,0,0.2048450112342834,0,-0.0058147404342889,0,-0.0321308113634586,0,0,0,0.1245841532945633,0,0,0,-0.0177782904356718,0,-0.0996268913149833,0,0.0734505057334899,0,-0.0298201981931924,0,-0.0516499131917953,0,0,-0.1391963958740234,0.0618931092321872,0,-0.0873688161373138,0.0014294702559709,0.150044247508049,0,0,0
0,0,0,0,0.1818191409111023,0.0162791684269905,0.00015642656944692135,-0.0604430511593818,0,-0.0670352056622505,-0.0776031091809272,0,0,0.2048450112342834,0,0.0215976051986217,0,-0.0321308113634586,0,0,0,0.1095175147056579,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,-0.0650561675429344,0,-0.0298201981931924,0,-0.0516499131917953,0,0,-0.1391963958740234,0.0618931092321872,0,0.046131607145071,0.1134464889764785,0.2022831439971923,0,0,0
0,0,0,0,-0.1146211475133895,0.0307547152042388,-0.022954948246479,0.0524069368839263,0,0.1723587661981582,-0.1057510152459144,0,0,-0.227791890501976,0,-0.0146378483623266,0,0.0249388925731182,0,0,0,-0.1439877599477768,0,0,0,0.0995584353804588,0,-0.0457303747534751,0,-0.0650561675429344,0,0.2086524367332458,0,-0.0761746615171432,0,0,-0.139500617980957,-0.058896504342556,0,0.0022222846746444,0.0014294702559709,0.098518393933773,0,0,0
0,0,0,0,0.1818191409111023,0.0162791684269905,0.00015642656944692135,0.0524069368839263,0,-0.0670352056622505,-0.0776031091809272,0,0,0.2048450112342834,0,0.0215976051986217,0,-0.0321308113634586,0,0,0,0.1095175147056579,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0298201981931924,0,-0.0516499131917953,0,0,-0.1299463808536529,0.0618931092321872,0,0.046131607145071,0.1134464889764785,0.2022831439971923,0,0,0
0,0,0,0,0.1497667580842971,0.0321036577224731,0.0214195251464843,-0.0277443528175354,0,0.1469986289739608,0.1919655799865722,0,0,0.1429512947797775,0,-0.0146378483623266,0,0.0543311573565006,0,0,0,-0.197788268327713,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,-0.0650561675429344,0,-0.0372593663632869,0,0.2380457818508148,0,0,0.4192318618297577,0.0618931092321872,0,0.0115855215117335,0.1134464889764785,0.2846171259880066,0,0,0
0,0,0,0,0.1818191409111023,0.0236226990818977,0.0102757103741168,0.0524069368839263,0,-0.0670352056622505,-0.0776031091809272,0,0,0.2048450112342834,0,-0.0058147404342889,0,0.0543311573565006,0,0,0,-0.0151544231921434,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,-0.0650561675429344,0,-0.0372593663632869,0,-0.0761746615171432,0,0,0.1674414575099945,0.0618931092321872,0,0.0022222846746444,0.0014294702559709,0.1797830462455749,0,0,0
0,0,0,0,-0.1899099797010421,-0.1722263842821121,0.0546501837670803,-0.0277443528175354,0,0.1037391647696495,0.2615946233272552,0,0,-0.1659649461507797,0,-0.0058147404342889,0,0.0543311573565006,0,0,0,-0.0151544231921434,0,0,0,-0.0053631165064871,0,0.0518382489681243,0,0.0734505057334899,0,-0.0372593663632869,0,0.2380457818508148,0,0,0.4727354645729065,-0.058896504342556,0,-0.012111123651266,0.0014294702559709,0.119242750108242,0,0,0
